InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536613,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2024-10-12 18:25:00,4.25,12059.0,United Kingdom
536614,22632,HAND WARMER RED POLKA DOT,9,2024-09-02 19:57:00,1.85,12062.0,France
536614,85099B,JUMBO BAG RED RETROSPOT,16,2024-09-02 19:57:00,1.95,12062.0,France
536615,22633,HAND WARMER UNION JACK,5,2024-07-03 08:44:00,1.85,12029.0,United Kingdom
536615,22632,HAND WARMER RED POLKA DOT,15,2024-07-03 08:44:00,1.85,12029.0,United Kingdom
536615,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-07-03 08:44:00,7.65,12029.0,United Kingdom
536616,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2024-03-13 12:37:00,3.39,12030.0,United Kingdom
536616,22423,REGENCY CAKESTAND 3 TIER,6,2024-03-13 12:37:00,12.75,,United Kingdom
536616,22632,HAND WARMER RED POLKA DOT,3,2024-03-13 12:37:00,1.85,12030.0,United Kingdom
536616,71053,WHITE METAL LANTERN,19,2024-03-13 12:37:00,3.39,12030.0,United Kingdom
536617,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2024-02-26 11:11:00,3.39,12064.0,United Kingdom
536617,84406B,CREAM CUPID HEARTS COAT HANGER,17,2024-02-26 11:11:00,2.75,12064.0,United Kingdom
536618,23298,SPOTTY BUNTING,7,2024-10-04 10:42:00,4.95,12058.0,EIRE
536619,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-06-23 17:08:00,3.39,12063.0,United Kingdom
536619,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-06-23 17:08:00,7.65,12063.0,United Kingdom
536620,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2024-07-19 17:42:00,4.25,12056.0,United Kingdom
536621,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2024-10-12 14:44:00,3.39,12019.0,United Kingdom
536621,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-10-12 14:44:00,4.25,12019.0,United Kingdom
536621,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2024-10-12 14:44:00,3.39,12019.0,United Kingdom
536621,22752,SET 7 BABUSHKA NESTING BOXES,7,2024-10-12 14:44:00,7.65,12019.0,United Kingdom
536621,84406B,CREAM CUPID HEARTS COAT HANGER,4,2024-10-12 14:44:00,2.75,12019.0,United Kingdom
536622,23203,JUMBO BAG DOILEY PATTERNS,15,2024-06-19 12:23:00,1.95,12018.0,France
536622,84406B,CREAM CUPID HEARTS COAT HANGER,6,2024-06-19 12:23:00,2.75,12018.0,France
536623,22423,REGENCY CAKESTAND 3 TIER,6,2024-04-09 12:07:00,12.75,12014.0,United Kingdom
536623,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-04-09 12:07:00,4.95,12014.0,United Kingdom
536623,23203,JUMBO BAG DOILEY PATTERNS,5,2024-04-09 12:07:00,1.95,12014.0,United Kingdom
536624,85099B,JUMBO BAG RED RETROSPOT,13,2024-10-05 08:55:00,1.95,12043.0,United Kingdom
536624,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-10-05 08:55:00,2.95,12043.0,United Kingdom
536624,85099B,JUMBO BAG RED RETROSPOT,19,2024-10-05 08:55:00,1.95,12043.0,United Kingdom
536625,22633,HAND WARMER UNION JACK,16,2024-08-11 13:53:00,1.85,12037.0,Germany
536625,22752,SET 7 BABUSHKA NESTING BOXES,9,2024-08-11 13:53:00,7.65,12037.0,Germany
536625,23298,SPOTTY BUNTING,2,2024-08-11 13:53:00,4.95,12037.0,Germany
536625,22423,REGENCY CAKESTAND 3 TIER,1,2024-08-11 13:53:00,12.75,12037.0,Germany
536625,22632,HAND WARMER RED POLKA DOT,10,2024-08-11 13:53:00,1.85,12037.0,Germany
536626,23298,SPOTTY BUNTING,11,2024-06-29 13:24:00,4.95,12037.0,United Kingdom
536626,85099B,JUMBO BAG RED RETROSPOT,16,2024-06-29 13:24:00,1.95,12037.0,United Kingdom
536626,47566,PARTY BUNTING,3,2024-06-29 13:24:00,4.65,12037.0,United Kingdom
536627,23298,SPOTTY BUNTING,19,2024-03-23 10:47:00,4.95,12057.0,United Kingdom
536627,22423,REGENCY CAKESTAND 3 TIER,17,2024-03-23 10:47:00,12.75,12057.0,United Kingdom
536627,71053,WHITE METAL LANTERN,17,2024-03-23 10:47:00,3.39,12057.0,United Kingdom
536627,84406B,CREAM CUPID HEARTS COAT HANGER,6,2024-03-23 10:47:00,2.75,12057.0,United Kingdom
536627,71053,WHITE METAL LANTERN,8,2024-03-23 10:47:00,3.39,12057.0,United Kingdom
536628,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-04-07 17:36:00,4.25,12059.0,United Kingdom
536628,47566,PARTY BUNTING,11,2024-04-07 17:36:00,4.65,12059.0,United Kingdom
536628,85099B,JUMBO BAG RED RETROSPOT,6,2024-04-07 17:36:00,1.95,12059.0,United Kingdom
536628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-04-07 17:36:00,3.39,12059.0,United Kingdom
536628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-04-07 17:36:00,3.39,12059.0,United Kingdom
536629,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-01-22 15:56:00,2.95,12059.0,Germany
536629,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2024-01-22 15:56:00,2.95,12059.0,Germany
536629,22423,REGENCY CAKESTAND 3 TIER,4,2024-01-22 15:56:00,12.75,12059.0,Germany
536630,23203,JUMBO BAG DOILEY PATTERNS,18,2024-03-05 10:48:00,1.95,12059.0,Spain
536630,23298,SPOTTY BUNTING,3,2024-03-05 10:48:00,4.95,12059.0,Spain
536631,47566,PARTY BUNTING,6,2024-09-04 19:48:00,4.65,12023.0,United Kingdom
536631,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-09-04 19:48:00,7.65,12023.0,United Kingdom
536632,22423,REGENCY CAKESTAND 3 TIER,5,2024-04-06 08:25:00,12.75,12044.0,Spain
536632,23298,SPOTTY BUNTING,15,2024-04-06 08:25:00,4.95,12044.0,Spain
536632,85099B,JUMBO BAG RED RETROSPOT,15,2024-04-06 08:25:00,1.95,12044.0,Spain
536633,22423,REGENCY CAKESTAND 3 TIER,1,2024-05-18 16:50:00,12.75,12046.0,EIRE
536633,22632,HAND WARMER RED POLKA DOT,11,2024-05-18 16:50:00,1.85,12046.0,EIRE
536634,23203,JUMBO BAG DOILEY PATTERNS,10,2024-12-28 18:02:00,1.95,12029.0,United Kingdom
536634,22423,REGENCY CAKESTAND 3 TIER,16,2024-12-28 18:02:00,12.75,12029.0,United Kingdom
536635,84406B,CREAM CUPID HEARTS COAT HANGER,8,2024-02-02 09:23:00,2.75,12061.0,United Kingdom
536635,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-02-02 09:23:00,3.39,12061.0,United Kingdom
536635,84406B,CREAM CUPID HEARTS COAT HANGER,4,2024-02-02 09:23:00,2.75,12061.0,United Kingdom
536635,22632,HAND WARMER RED POLKA DOT,8,2024-02-02 09:23:00,1.85,12061.0,United Kingdom
536636,23298,SPOTTY BUNTING,14,2024-06-23 16:51:00,4.95,12034.0,United Kingdom
536636,84406B,CREAM CUPID HEARTS COAT HANGER,19,2024-06-23 16:51:00,2.75,12034.0,United Kingdom
536636,84406B,CREAM CUPID HEARTS COAT HANGER,8,2024-06-23 16:51:00,2.75,12034.0,United Kingdom
536636,85099B,JUMBO BAG RED RETROSPOT,8,2024-06-23 16:51:00,1.95,12034.0,United Kingdom
536637,71053,WHITE METAL LANTERN,15,2024-12-03 08:14:00,3.39,12019.0,Spain
536637,47566,PARTY BUNTING,2,2024-12-03 08:14:00,4.65,12019.0,Spain
536637,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-12-03 08:14:00,4.25,12019.0,Spain
536637,71053,WHITE METAL LANTERN,4,2024-12-03 08:14:00,3.39,12019.0,Spain
536638,84406B,CREAM CUPID HEARTS COAT HANGER,16,2024-03-08 12:27:00,2.75,12013.0,United Kingdom
536638,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2024-03-08 12:27:00,3.39,12013.0,United Kingdom
536639,71053,WHITE METAL LANTERN,5,2024-10-19 15:15:00,3.39,12043.0,United Kingdom
536639,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2024-10-19 15:15:00,3.39,12043.0,United Kingdom
536640,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2024-12-10 14:24:00,4.25,12001.0,Spain
536640,85099B,JUMBO BAG RED RETROSPOT,8,2024-12-10 14:24:00,1.95,12001.0,Spain
536641,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2024-01-13 09:09:00,4.25,12020.0,Germany
536641,84406B,CREAM CUPID HEARTS COAT HANGER,5,2024-01-13 09:09:00,2.75,12020.0,Germany
536641,22752,SET 7 BABUSHKA NESTING BOXES,18,2024-01-13 09:09:00,7.65,12020.0,Germany
536641,85099B,JUMBO BAG RED RETROSPOT,17,2024-01-13 09:09:00,1.95,12020.0,Germany
536642,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2024-11-05 08:13:00,4.95,12019.0,United Kingdom
536643,85099B,JUMBO BAG RED RETROSPOT,3,2024-04-21 09:37:00,1.95,12043.0,United Kingdom
536643,71053,WHITE METAL LANTERN,15,2024-04-21 09:37:00,3.39,12043.0,United Kingdom
536643,84406B,CREAM CUPID HEARTS COAT HANGER,18,2024-04-21 09:37:00,2.75,12043.0,United Kingdom
536643,71053,WHITE METAL LANTERN,14,2024-04-21 09:37:00,3.39,12043.0,United Kingdom
536644,47566,PARTY BUNTING,15,2024-06-10 08:52:00,4.65,12078.0,United Kingdom
536644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-06-10 08:52:00,2.95,12078.0,United Kingdom
536644,84406B,CREAM CUPID HEARTS COAT HANGER,15,2024-06-10 08:52:00,2.75,12078.0,United Kingdom
536645,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2024-04-15 13:07:00,3.39,12049.0,Spain
536645,22423,REGENCY CAKESTAND 3 TIER,10,2024-04-15 13:07:00,12.75,12049.0,Spain
536646,47566,PARTY BUNTING,18,2024-07-31 18:23:00,4.65,12040.0,Germany
536646,23298,SPOTTY BUNTING,5,2024-07-31 18:23:00,4.95,12040.0,Germany
536646,23298,SPOTTY BUNTING,14,2024-07-31 18:23:00,4.95,12040.0,Germany
536646,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2024-07-31 18:23:00,3.39,12040.0,Germany
536647,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2024-07-09 17:11:00,4.25,12020.0,United Kingdom
536647,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2024-07-09 17:11:00,2.95,12020.0,United Kingdom
536647,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2024-07-09 17:11:00,4.95,12020.0,United Kingdom
536647,84406B,CREAM CUPID HEARTS COAT HANGER,19,2024-07-09 17:11:00,2.75,12020.0,United Kingdom
536648,71053,WHITE METAL LANTERN,19,2024-05-08 12:38:00,3.39,12031.0,United Kingdom
536648,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-05-08 12:38:00,3.39,12031.0,United Kingdom
536648,22632,HAND WARMER RED POLKA DOT,8,2024-05-08 12:38:00,1.85,12031.0,United Kingdom
536649,85099B,JUMBO BAG RED RETROSPOT,8,2024-11-15 09:17:00,1.95,12049.0,United Kingdom
536649,85099B,JUMBO BAG RED RETROSPOT,19,2024-11-15 09:17:00,1.95,12049.0,United Kingdom
536649,22633,HAND WARMER UNION JACK,17,2024-11-15 09:17:00,1.85,12049.0,United Kingdom
536649,23298,SPOTTY BUNTING,6,2024-11-15 09:17:00,4.95,12049.0,United Kingdom
536650,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2024-10-08 10:20:00,3.39,12019.0,United Kingdom
536650,47566,PARTY BUNTING,16,2024-10-08 10:20:00,4.65,12019.0,United Kingdom
536650,47566,PARTY BUNTING,1,2024-10-08 10:20:00,4.65,12019.0,United Kingdom
536650,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-10-08 10:20:00,4.25,12019.0,United Kingdom
536651,22633,HAND WARMER UNION JACK,2,2024-09-16 11:33:00,1.85,,United Kingdom
536651,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-09-16 11:33:00,4.25,12073.0,United Kingdom
536651,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2024-09-16 11:33:00,4.95,12073.0,United Kingdom
536652,23203,JUMBO BAG DOILEY PATTERNS,1,2024-01-12 18:23:00,1.95,12060.0,United Kingdom
536652,22752,SET 7 BABUSHKA NESTING BOXES,15,2024-01-12 18:23:00,7.65,12060.0,United Kingdom
536652,22632,HAND WARMER RED POLKA DOT,5,2024-01-12 18:23:00,1.85,12060.0,United Kingdom
536652,22633,HAND WARMER UNION JACK,17,2024-01-12 18:23:00,1.85,12060.0,United Kingdom
536652,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-01-12 18:23:00,3.39,12060.0,United Kingdom
536653,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2024-11-19 11:12:00,4.25,12058.0,United Kingdom
536653,23298,SPOTTY BUNTING,5,2024-11-19 11:12:00,4.95,12058.0,United Kingdom
536653,23298,SPOTTY BUNTING,5,2024-11-19 11:12:00,4.95,12058.0,United Kingdom
536654,71053,WHITE METAL LANTERN,13,2024-01-10 12:57:00,3.39,12032.0,United Kingdom
536654,22752,SET 7 BABUSHKA NESTING BOXES,15,2024-01-10 12:57:00,7.65,12032.0,United Kingdom
536654,23203,JUMBO BAG DOILEY PATTERNS,11,2024-01-10 12:57:00,1.95,12032.0,United Kingdom
536654,71053,WHITE METAL LANTERN,10,2024-01-10 12:57:00,3.39,12032.0,United Kingdom
536655,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-06-13 08:38:00,2.95,12009.0,United Kingdom
536655,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2024-06-13 08:38:00,4.95,12009.0,United Kingdom
536656,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-05-07 19:34:00,3.39,12004.0,United Kingdom
536657,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2024-11-25 16:55:00,4.95,12013.0,Germany
536657,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2024-11-25 16:55:00,3.39,12013.0,Germany
536658,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-02-02 10:07:00,2.95,12010.0,United Kingdom
536659,23298,SPOTTY BUNTING,12,2024-01-28 08:07:00,4.95,12007.0,United Kingdom
536659,71053,WHITE METAL LANTERN,15,2024-01-28 08:07:00,3.39,12007.0,United Kingdom
536659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-01-28 08:07:00,2.95,12007.0,United Kingdom
536659,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2024-01-28 08:07:00,4.25,12007.0,United Kingdom
536659,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2024-01-28 08:07:00,3.39,12007.0,United Kingdom
536660,22423,REGENCY CAKESTAND 3 TIER,7,2024-07-09 19:42:00,12.75,12035.0,United Kingdom
536660,84406B,CREAM CUPID HEARTS COAT HANGER,9,2024-07-09 19:42:00,2.75,12035.0,United Kingdom
536660,71053,WHITE METAL LANTERN,4,2024-07-09 19:42:00,3.39,12035.0,United Kingdom
536661,23298,SPOTTY BUNTING,5,2024-10-17 17:15:00,4.95,12033.0,United Kingdom
536662,85099B,JUMBO BAG RED RETROSPOT,17,2024-11-03 16:19:00,1.95,12063.0,Spain
536662,23203,JUMBO BAG DOILEY PATTERNS,2,2024-11-03 16:19:00,1.95,12063.0,Spain
536662,23203,JUMBO BAG DOILEY PATTERNS,15,2024-11-03 16:19:00,1.95,12063.0,Spain
536662,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-11-03 16:19:00,3.39,12063.0,Spain
536663,71053,WHITE METAL LANTERN,6,2024-03-20 13:41:00,3.39,12060.0,United Kingdom
536663,47566,PARTY BUNTING,11,2024-03-20 13:41:00,4.65,12060.0,United Kingdom
536663,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-03-20 13:41:00,3.39,12060.0,United Kingdom
536663,22752,SET 7 BABUSHKA NESTING BOXES,11,2024-03-20 13:41:00,7.65,12060.0,United Kingdom
536663,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2024-03-20 13:41:00,3.39,12060.0,United Kingdom
536664,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2024-08-10 09:37:00,3.39,12035.0,Spain
536665,23298,SPOTTY BUNTING,9,2024-09-03 14:40:00,4.95,12049.0,United Kingdom
536666,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-05-29 13:05:00,3.39,12004.0,Spain
536666,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2024-05-29 13:05:00,4.95,12004.0,Spain
536667,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2024-03-27 18:49:00,2.95,12061.0,United Kingdom
536667,47566,PARTY BUNTING,9,2024-03-27 18:49:00,4.65,12061.0,United Kingdom
536667,22632,HAND WARMER RED POLKA DOT,10,2024-03-27 18:49:00,1.85,12061.0,United Kingdom
536668,47566,PARTY BUNTING,11,2024-08-14 16:55:00,4.65,12006.0,Spain
536668,85099B,JUMBO BAG RED RETROSPOT,12,2024-08-14 16:55:00,1.95,12006.0,Spain
536668,47566,PARTY BUNTING,15,2024-08-14 16:55:00,4.65,12006.0,Spain
536669,22633,HAND WARMER UNION JACK,18,2024-01-27 12:30:00,1.85,12009.0,France
536669,22752,SET 7 BABUSHKA NESTING BOXES,10,2024-01-27 12:30:00,7.65,12009.0,France
536669,22632,HAND WARMER RED POLKA DOT,9,2024-01-27 12:30:00,1.85,12009.0,France
536670,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-12-17 14:27:00,4.25,12077.0,United Kingdom
536671,22752,SET 7 BABUSHKA NESTING BOXES,15,2024-02-04 15:00:00,7.65,12011.0,United Kingdom
536671,22632,HAND WARMER RED POLKA DOT,14,2024-02-04 15:00:00,1.85,12011.0,United Kingdom
536671,22423,REGENCY CAKESTAND 3 TIER,1,2024-02-04 15:00:00,12.75,12011.0,United Kingdom
536672,47566,PARTY BUNTING,4,2024-07-27 19:09:00,4.65,12017.0,United Kingdom
536672,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2024-07-27 19:09:00,4.25,12017.0,United Kingdom
536672,84406B,CREAM CUPID HEARTS COAT HANGER,7,2024-07-27 19:09:00,2.75,12017.0,United Kingdom
536672,22752,SET 7 BABUSHKA NESTING BOXES,13,2024-07-27 19:09:00,7.65,12017.0,United Kingdom
536672,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2024-07-27 19:09:00,3.39,12017.0,United Kingdom
536673,47566,PARTY BUNTING,10,2024-10-04 09:13:00,4.65,12023.0,United Kingdom
536673,84406B,CREAM CUPID HEARTS COAT HANGER,15,2024-10-04 09:13:00,2.75,12023.0,United Kingdom
536673,22633,HAND WARMER UNION JACK,17,2024-10-04 09:13:00,1.85,12023.0,United Kingdom
536673,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-10-04 09:13:00,7.65,12023.0,United Kingdom
536673,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-10-04 09:13:00,4.95,12023.0,United Kingdom
536674,85099B,JUMBO BAG RED RETROSPOT,12,2024-04-14 12:15:00,1.95,12058.0,France
536674,23298,SPOTTY BUNTING,19,2024-04-14 12:15:00,4.95,12058.0,France
536675,22423,REGENCY CAKESTAND 3 TIER,17,2024-12-27 09:31:00,12.75,12000.0,United Kingdom
536675,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2024-12-27 09:31:00,4.25,12000.0,United Kingdom
536675,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2024-12-27 09:31:00,3.39,12000.0,United Kingdom
536675,22752,SET 7 BABUSHKA NESTING BOXES,11,2024-12-27 09:31:00,7.65,12000.0,United Kingdom
536676,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-10-30 10:18:00,3.39,12053.0,Spain
536676,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2024-10-30 10:18:00,4.25,12053.0,Spain
536676,23203,JUMBO BAG DOILEY PATTERNS,18,2024-10-30 10:18:00,1.95,12053.0,Spain
536677,85099B,JUMBO BAG RED RETROSPOT,11,2024-10-18 19:16:00,1.95,12046.0,United Kingdom
536677,71053,WHITE METAL LANTERN,11,2024-10-18 19:16:00,3.39,12046.0,United Kingdom
536678,22423,REGENCY CAKESTAND 3 TIER,15,2024-07-03 14:38:00,12.75,12013.0,United Kingdom
536678,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2024-07-03 14:38:00,4.95,12013.0,United Kingdom
536678,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-07-03 14:38:00,4.25,,United Kingdom
536679,47566,PARTY BUNTING,9,2024-02-16 13:11:00,4.65,12042.0,United Kingdom
536679,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-02-16 13:11:00,2.95,12042.0,United Kingdom
536679,71053,WHITE METAL LANTERN,15,2024-02-16 13:11:00,3.39,12042.0,United Kingdom
536679,47566,PARTY BUNTING,11,2024-02-16 13:11:00,4.65,12042.0,United Kingdom
536679,84406B,CREAM CUPID HEARTS COAT HANGER,1,2024-02-16 13:11:00,2.75,12042.0,United Kingdom
536680,23203,JUMBO BAG DOILEY PATTERNS,6,2024-04-25 09:10:00,1.95,12078.0,United Kingdom
536680,22423,REGENCY CAKESTAND 3 TIER,2,2024-04-25 09:10:00,12.75,12078.0,United Kingdom
536680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-04-25 09:10:00,2.95,12078.0,United Kingdom
536680,23203,JUMBO BAG DOILEY PATTERNS,12,2024-04-25 09:10:00,1.95,12078.0,United Kingdom
536681,22633,HAND WARMER UNION JACK,12,2024-01-08 08:50:00,1.85,12064.0,United Kingdom
536682,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-06-11 16:26:00,4.25,12018.0,United Kingdom
536683,22632,HAND WARMER RED POLKA DOT,18,2024-11-21 09:00:00,1.85,12050.0,United Kingdom
536684,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2024-07-19 16:09:00,4.95,12026.0,EIRE
536684,84406B,CREAM CUPID HEARTS COAT HANGER,14,2024-07-19 16:09:00,2.75,12026.0,EIRE
536685,22632,HAND WARMER RED POLKA DOT,6,2024-08-06 19:57:00,1.85,12015.0,EIRE
536685,23203,JUMBO BAG DOILEY PATTERNS,10,2024-08-06 19:57:00,1.95,12015.0,EIRE
536685,23298,SPOTTY BUNTING,7,2024-08-06 19:57:00,4.95,12015.0,EIRE
536686,22633,HAND WARMER UNION JACK,14,2024-03-22 16:02:00,1.85,12059.0,United Kingdom
536686,22752,SET 7 BABUSHKA NESTING BOXES,1,2024-03-22 16:02:00,7.65,12059.0,United Kingdom
536687,85099B,JUMBO BAG RED RETROSPOT,15,2024-06-09 14:38:00,1.95,12026.0,United Kingdom
536687,22633,HAND WARMER UNION JACK,16,2024-06-09 14:38:00,1.85,12026.0,United Kingdom
536687,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2024-06-09 14:38:00,3.39,12026.0,United Kingdom
536687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-06-09 14:38:00,2.95,12026.0,United Kingdom
536688,84406B,CREAM CUPID HEARTS COAT HANGER,1,2024-06-22 15:36:00,2.75,12069.0,France
536688,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-06-22 15:36:00,4.95,12069.0,France
536689,84406B,CREAM CUPID HEARTS COAT HANGER,16,2024-06-15 09:24:00,2.75,12046.0,United Kingdom
536690,22633,HAND WARMER UNION JACK,1,2024-12-03 13:12:00,1.85,12045.0,United Kingdom
536690,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2024-12-03 13:12:00,3.39,12045.0,United Kingdom
536690,22633,HAND WARMER UNION JACK,19,2024-12-03 13:12:00,1.85,12045.0,United Kingdom
536690,22633,HAND WARMER UNION JACK,1,2024-12-03 13:12:00,1.85,12045.0,United Kingdom
536690,23203,JUMBO BAG DOILEY PATTERNS,15,2024-12-03 13:12:00,1.95,12045.0,United Kingdom
536691,84406B,CREAM CUPID HEARTS COAT HANGER,11,2024-12-20 10:54:00,2.75,12057.0,United Kingdom
536691,23298,SPOTTY BUNTING,2,2024-12-20 10:54:00,4.95,12057.0,United Kingdom
536691,71053,WHITE METAL LANTERN,17,2024-12-20 10:54:00,3.39,12057.0,United Kingdom
536691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-12-20 10:54:00,2.95,12057.0,United Kingdom
536691,47566,PARTY BUNTING,12,2024-12-20 10:54:00,4.65,12057.0,United Kingdom
536692,85099B,JUMBO BAG RED RETROSPOT,15,2024-06-01 15:34:00,1.95,12038.0,United Kingdom
536693,22633,HAND WARMER UNION JACK,9,2024-01-28 16:43:00,1.85,12056.0,United Kingdom
536693,22423,REGENCY CAKESTAND 3 TIER,10,2024-01-28 16:43:00,12.75,12056.0,United Kingdom
536693,22632,HAND WARMER RED POLKA DOT,6,2024-01-28 16:43:00,1.85,12056.0,United Kingdom
536693,23203,JUMBO BAG DOILEY PATTERNS,19,2024-01-28 16:43:00,1.95,12056.0,United Kingdom
536693,71053,WHITE METAL LANTERN,14,2024-01-28 16:43:00,3.39,12056.0,United Kingdom
536694,22423,REGENCY CAKESTAND 3 TIER,9,2024-05-14 19:10:00,12.75,12001.0,United Kingdom
536694,22632,HAND WARMER RED POLKA DOT,18,2024-05-14 19:10:00,1.85,12001.0,United Kingdom
536695,85099B,JUMBO BAG RED RETROSPOT,8,2024-09-24 09:12:00,1.95,12041.0,Spain
536695,84406B,CREAM CUPID HEARTS COAT HANGER,17,2024-09-24 09:12:00,2.75,12041.0,Spain
536695,23298,SPOTTY BUNTING,5,2024-09-24 09:12:00,4.95,12041.0,Spain
536695,22632,HAND WARMER RED POLKA DOT,12,2024-09-24 09:12:00,1.85,12041.0,Spain
536695,22633,HAND WARMER UNION JACK,18,2024-09-24 09:12:00,1.85,12041.0,Spain
536696,22632,HAND WARMER RED POLKA DOT,3,2024-04-04 09:41:00,1.85,12009.0,United Kingdom
536696,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-04-04 09:41:00,4.25,12009.0,United Kingdom
536696,22423,REGENCY CAKESTAND 3 TIER,13,2024-04-04 09:41:00,12.75,12009.0,United Kingdom
536696,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2024-04-04 09:41:00,4.95,12009.0,United Kingdom
536696,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-04-04 09:41:00,3.39,12009.0,United Kingdom
536697,22633,HAND WARMER UNION JACK,7,2024-06-22 17:45:00,1.85,12033.0,United Kingdom
536697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-06-22 17:45:00,2.95,12033.0,United Kingdom
536698,22720,SET OF 3 CAKE TINS PANTRY DESIGN,19,2024-07-08 11:50:00,4.95,12058.0,United Kingdom
536698,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2024-07-08 11:50:00,3.39,12058.0,United Kingdom
536698,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-07-08 11:50:00,2.75,12058.0,United Kingdom
536699,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2024-11-19 16:29:00,3.39,12028.0,United Kingdom
